State & Year,State,Year,Total_Population,Population Less Than 18,White,Black,Native,Asian,Hispanic,Others,Annual median household income,Mother Participation in Labor Force,Percentage of married-couple households with children under 18,Public_Enrollment,Public_rate,Public_Estimate,Private_Enrollment,Private_rate,Private_Estimate,Private/Public_ratio,Buddhist,Catholic,Evangelical Protestant,Hindu,Historically Black Protestant,Jehovah's Witness,Jewish,Mainline Protestant,Mormon,Muslim,Orthodox Christian,Other Christian,Other Faiths,Other World Religions,Unaffiliated (religious "nones"),Don't know,Sample size,Number Hospitals,Staffed Beds,Total Discharges,Patient Days,Gross Patient Revenue ($000)
"Tennessee, 2020",Tennessee,2020,6886834,1554645,73.34%,16.66%,0.34%,1.92%,5.87%,1.87%,,,,985207,0.633718309,985207,,0.065730788,102188.0414,0.103722407,,,,,,,,,,,,,,,,,,,,,,
"Tennessee, 2021",Tennessee,2021,,1555919,72.41%,17.06%,0.95%,2.36%,7.22%,,59695,71.1%,66.74%,996709,0.64059183,996709,,0.065730788,102271.7824,0.10260947,,,,,,,,,,,,,,,,,,,,,,
"Tennessee, 2022",Tennessee,2022,,1564695,72.27%,16.92%,0.97%,2.41%,7.43%,,65254,69.8%,65.86%,1006752,0.643417407,1006752,,0.065730788,102848.6358,0.102158859,,,,,,,,,,,,,,,,,,,,,,
"Tennessee, 2023",Tennessee,2023,,1570728,72.10%,16.80%,0.98%,2.48%,7.64%,,,,66.82%,,0.643417407,1010633.737,,0.065730788,103245.1896,0.102158859,,,,,,,,,,,,,,,,,,,,,,
"Tennessee, 2024",Tennessee,2024,,,,,,,,,,,,,0.643417407,,,0.065730788,,,,,,,,,,,,,,,,,,,,96,18445,780573,4098941,114214251
"Texas, 1990",Texas,1990,17044714,4906220,60.54%,11.67%,0.31%,1.81%,25.67%,,,,,3382887,0.689509847,3382887,,0.045163841,221583.7407,0.065501372,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1991",Texas,1991,17339904,5000793,60.01%,11.66%,0.31%,1.89%,26.13%,,,,,,0.688423406,3442662.947,,0.045163841,225855.0207,0.065604744,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1992",Texas,1992,17650479,5109805,59.39%,11.64%,0.31%,2.00%,26.66%,,,,,,0.687880185,3514933.608,,0.045163841,230778.4213,0.065656552,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1993",Texas,1993,17996764,5217899,58.75%,11.64%,0.31%,2.10%,27.20%,,30298,,,,0.687608575,3587872.094,,0.045163841,235660.3616,0.065682487,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1994",Texas,1994,18338319,5331524,58.16%,11.63%,0.31%,2.18%,27.71%,,31627,,,,0.68747277,3665277.57,,0.045163841,240792.103,0.065695462,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1995",Texas,1995,18679706,5421784,57.56%,11.67%,0.31%,2.27%,28.19%,,32039,,,,0.687404867,3726960.709,,0.045163841,244868.5913,0.065701951,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1996",Texas,1996,19006240,5551447,56.99%,11.66%,0.31%,2.38%,28.67%,,32872,,,,0.687370916,3815903.208,,0.045163841,250724.6704,0.065705197,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1997",Texas,1997,19355427,5655482,56.40%,11.64%,0.31%,2.47%,29.19%,,34216,,,,0.68735394,3887317.835,,0.045163841,255423.2907,0.065706819,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1998",Texas,1998,19712389,5759054,55.86%,11.62%,0.31%,2.54%,29.68%,,35254,,,,0.687345452,3958459.576,,0.045163841,260101,0.065707631,,,,,,,,,,,,,,,,,,,,,,
"Texas, 1999",Texas,1999,20044141,5840211,55.32%,11.61%,0.30%,2.61%,30.16%,,37320,,,,0.687341208,4014217.685,,0.045163841,263766.3619,0.065708036,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2000",Texas,2000,20944499,5906301,52.49%,11.39%,0.57%,2.74%,32.18%,0.81%,39842,,,4059619,0.687336964,4059619,,0.045163841,266751.2401,0.065708442,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2001",Texas,2001,21319622,5980187,51.73%,11.39%,0.59%,2.87%,32.77%,0.85%,40860,,,,0.704219358,4211363.449,,0.045163841,270088.2157,0.0641332,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2002",Texas,2002,21690325,6060372,50.96%,11.38%,0.59%,2.99%,33.40%,0.88%,40659,,,,0.712660555,4318988.071,,0.045163841,273709.6783,0.063373567,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2003",Texas,2003,22030931,6132980,50.20%,11.35%,0.60%,3.09%,34.04%,0.92%,40934,,,,0.716881153,4396617.774,,0.045163841,276988.9345,0.063000458,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2004",Texas,2004,22394023,6208259,49.51%,11.34%,0.61%,3.19%,34.61%,0.95%,44717.45467,,,,0.718991452,4463685.154,,0.045163841,280388.8233,0.062815547,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2005",Texas,2005,22778123,6290970,48.81%,11.34%,0.61%,3.30%,35.17%,0.99%,44717.45467,,,,0.720046602,4529791.571,,0.045163841,284124.3697,0.062723497,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2006",Texas,2006,23359580,6446798,47.98%,11.63%,0.62%,3.41%,35.57%,1.03%,45294.28359,,,,0.720574177,4645396.161,,0.045163841,291162.1608,0.062677574,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2007",Texas,2007,23831983,6565872,47.28%,11.57%,0.62%,3.53%,36.16%,1.07%,44860.76173,,,,0.720837964,4732929.805,296540,0.045163841,296540,0.062654637,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2008",Texas,2008,24309039,6675917,46.60%,11.53%,0.63%,3.64%,36.72%,1.11%,46853.10345,,,,0.720969858,4813134.93,,0.045647156,304736.6255,0.063313543,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2009",Texas,2009,24801761,6792907,45.93%,11.53%,0.63%,3.75%,37.26%,1.15%,47143.20062,,,,0.721035805,4897929.164,313360,0.046130471,313360,0.063978059,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2010",Texas,2010,25241897,6877919,45.31%,11.52%,0.64%,3.83%,37.76%,1.18%,48615,62.0%,67.60%,,0.721068778,4959452.649,,0.043637777,300137.0949,0.060518189,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2011",Texas,2011,25645504,6934486,44.87%,11.56%,0.40%,3.95%,38.00%,1.22%,49392,61.5%,67.47%,5000470,0.721101751,5000470,285320,0.041145083,285320,0.057058636,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2012",Texas,2012,26084120,6992273,44.43%,11.61%,0.40%,4.09%,38.21%,1.26%,50740,62.1%,67.75%,5077659,0.726181458,5077659,,0.042729352,298775.295,0.05884115,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2013",Texas,2013,26479646,7055167,43.96%,11.67%,0.40%,4.23%,38.44%,1.30%,51704,62.5%,67.55%,5153702,0.730486181,5153702,312640,0.044313621,312640,0.060663189,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2014",Texas,2014,26963092,7143972,43.51%,11.73%,0.40%,4.42%,38.61%,1.34%,53035,61.6%,67.56%,5233765,0.732612754,5233765,,0.046406752,331528.5359,0.063344177,0.01,0.23,0.31,< 1%,0.06,0.01,0.01,0.13,0.01,0.01,< 1%,0.01,0.01,< 1%,0.18,< 1%,2535,,,,,
"Texas, 2015",Texas,2015,27468531,7242698,43.02%,11.80%,0.41%,4.60%,38.79%,1.38%,55653,64.7%,68.02%,5301477,0.731975432,5301477,351270,0.048499882,351270,0.066258894,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2016",Texas,2016,27914064,7320809,42.52%,11.88%,0.41%,4.76%,39.02%,1.42%,56565,65.4%,68.07%,5360849,0.73227549,5360849,,0.047833979,350183.4243,0.065322382,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2017",Texas,2017,28291024,7365787,42.04%,11.97%,0.41%,4.91%,39.23%,1.45%,59206,65.8%,69.17%,5401341,0.733301275,5401341,347430,0.047168076,347430,0.064322915,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2018",Texas,2018,28624564,7382686,41.61%,12.05%,0.41%,5.01%,39.44%,1.48%,60629,66.4%,68.57%,5433471,0.73597482,5433471,,0.047168076,348227.0933,0.064089252,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2019",Texas,2019,28986794,7406777,41.19%,12.13%,0.41%,5.10%,39.64%,1.52%,64034,66.9%,68.54%,5495398,0.741941873,5495398,,0.047168076,349363.4194,0.063573816,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2020",Texas,2020,29360759,7461418,40.79%,12.22%,0.42%,5.20%,39.82%,1.56%,,,,5372806,0.720078409,5372806,,0.047168076,351940.7303,0.065504083,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2021",Texas,2021,,7458003,41.19%,12.93%,0.90%,5.82%,39.16%,,66963,67.0%,69.27%,5428613,0.727890965,5428613,,0.047168076,351779.6513,0.064801018,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2022",Texas,2022,,7516252,40.69%,13.06%,0.91%,6.03%,39.30%,,72284,67.0%,68.96%,5519599,0.734355234,5519599,,0.047168076,354527.1445,0.064230598,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2023",Texas,2023,,7561125,40.17%,13.18%,0.92%,6.26%,39.47%,,,,69.16%,,0.734355234,5552551.722,,0.047168076,356643.7176,0.064230598,,,,,,,,,,,,,,,,,,,,,,
"Texas, 2024",Texas,2024,,,,,,,,,,,,,0.734355234,,,0.047168076,,,,,,,,,,,,,,,,,,,,372,60446,2678871,13318542,484508360
"Utah, 1990",Utah,1990,1729722,627122,91.20%,0.63%,1.32%,1.91%,4.93%,,,,,446652,0.712225053,446652,,0.025579525,16041.48263,0.035914946,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1991",Utah,1991,1771941,637216,91.00%,0.64%,1.32%,1.98%,5.06%,,,,,,0.689695969,439485.3065,,0.025579525,16299.68235,0.037088117,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1992",Utah,1992,1821498,648725,90.84%,0.65%,1.30%,2.05%,5.16%,,,,,,0.678431427,440115.4272,,0.025579525,16594.0771,0.037703921,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1993",Utah,1993,1875993,662968,90.64%,0.65%,1.29%,2.10%,5.32%,,37742,,,,0.672799155,446044.3104,,0.025579525,16958.40627,0.038019555,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1994",Utah,1994,1930436,673935,90.32%,0.66%,1.31%,2.19%,5.52%,,36728,,,,0.66998302,451525.0064,,0.025579525,17238.93692,0.038179363,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1995",Utah,1995,1976774,679636,90.07%,0.67%,1.29%,2.24%,5.73%,,36480,,,,0.668574952,454387.6061,,0.025579525,17384.76579,0.038259771,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1996",Utah,1996,2022253,687078,89.73%,0.67%,1.26%,2.28%,6.06%,,37469,,,,0.667870918,458879.4147,,0.025579525,17575.12861,0.038300102,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1997",Utah,1997,2065397,699528,89.28%,0.68%,1.24%,2.34%,6.46%,,39694,,,,0.667518901,466948.1619,,0.025579525,17893.59369,0.0383203,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1998",Utah,1998,2100562,709386,88.90%,0.68%,1.24%,2.38%,6.80%,,42073,,,,0.667342893,473403.7053,,0.025579525,18145.75664,0.038330407,,,,,,,,,,,,,,,,,,,,,,
"Utah, 1999",Utah,1999,2129836,715398,88.57%,0.70%,1.23%,2.43%,7.08%,,45257,,,,0.667254888,477352.8127,,0.025579525,18299.54075,0.038335462,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2000",Utah,2000,2244502,721686,85.45%,0.74%,2.08%,1.70%,9.10%,1.12%,45230,,,481485,0.667166884,481485,,0.025579525,18460.3848,0.038340519,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2001",Utah,2001,2283715,726819,84.91%,0.77%,2.07%,1.73%,9.53%,1.19%,47342,,,,0.673006952,489154.2397,,0.025579525,18591.6845,0.038007816,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2002",Utah,2002,2324815,733517,84.39%,0.79%,2.07%,1.76%,9.94%,1.25%,48537,,,,0.675926986,495803.9347,,0.025579525,18763.01615,0.037843621,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2003",Utah,2003,2360137,740483,83.95%,0.80%,2.07%,1.79%,10.30%,1.30%,49143,,,,0.677387002,501593.5597,,0.025579525,18941.20312,0.037762054,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2004",Utah,2004,2401580,751771,83.55%,0.82%,2.06%,1.82%,10.61%,1.35%,57028.42122,,,,0.678117011,509788.7034,,0.025579525,19229.94479,0.037721402,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2005",Utah,2005,2457719,767888,83.11%,0.84%,2.07%,1.84%,10.96%,1.40%,57028.42122,,,,0.678482015,520998.1976,,0.025579525,19642.20999,0.037701109,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2006",Utah,2006,2525507,789957,82.57%,0.88%,2.07%,1.88%,11.38%,1.46%,54853.36513,,,,0.678664517,536115.786,,0.025579525,20206.72452,0.037690971,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2007",Utah,2007,2597746,815496,81.91%,0.91%,2.10%,1.89%,11.92%,1.53%,55974.27974,,,,0.678755768,553522.614,20860,0.025579525,20860,0.037685904,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2008",Utah,2008,2663029,837258,81.30%,0.92%,2.12%,1.93%,12.42%,1.58%,58819.68767,,,,0.678801394,568331.8974,,0.025606644,21439.36714,0.037723322,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2009",Utah,2009,2723421,857853,80.82%,0.95%,2.13%,1.97%,12.76%,1.64%,58721.83184,,,,0.678824207,582331.3821,21990,0.025633762,21990,0.037762004,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2010",Utah,2010,2775413,874053,80.46%,0.95%,2.14%,1.99%,13.04%,1.70%,54744,54.9%,80.57%,,0.678835613,593338.304,,0.023393542,20447.19521,0.034461276,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2011",Utah,2011,2814797,882131,80.31%,0.96%,1.85%,2.05%,13.09%,1.74%,55869,55.1%,78.72%,598832,0.678847019,598832,18660,0.021153321,18660,0.031160659,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2012",Utah,2012,2854146,888853,80.08%,0.98%,1.86%,2.13%,13.16%,1.79%,57049,56.1%,79.39%,613279,0.689966732,613279,,0.023558003,20939.60174,0.03414368,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2013",Utah,2013,2898773,897827,79.85%,1.00%,1.86%,2.18%,13.28%,1.83%,59770,52.1%,80.39%,625461,0.696638662,625461,23310,0.025962685,23310,0.037268511,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2014",Utah,2014,2938327,904265,79.62%,1.01%,1.87%,2.23%,13.39%,1.88%,60922,54.7%,80.03%,635577,0.702865863,635577,,0.024581902,22228.55323,0.034973816,0.01,0.05,0.07,< 1%,< 1%,< 1%,< 1%,0.06,0.55,0.01,< 1%,< 1%,0.02,< 1%,0.22,0.01,315,,,,,
"Utah, 2015",Utah,2015,2983626,911163,79.33%,1.02%,1.88%,2.28%,13.56%,1.93%,62912,60.1%,80.35%,647870,0.711036335,647870,21140,0.023201118,21140,0.032630003,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2016",Utah,2016,3044241,921281,78.97%,1.06%,1.89%,2.35%,13.75%,1.98%,65977,59.5%,80.11%,659801,0.7161778,659801,,0.023803407,21929.62694,0.033236729,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2017",Utah,2017,3103540,928062,78.55%,1.10%,1.90%,2.43%,13.98%,2.04%,68358,61.5%,80.24%,668274,0.720074736,668274,22650,0.024405697,22650,0.033893283,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2018",Utah,2018,3155153,930162,78.22%,1.12%,1.92%,2.47%,14.17%,2.09%,71414,63.9%,80.93%,677031,0.727863533,677031,,0.024405697,22701.25196,0.033530595,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2019",Utah,2019,3203383,929940,77.93%,1.15%,1.94%,2.50%,14.33%,2.15%,75780,63.6%,80.75%,684694,0.736277609,684694,,0.024405697,22695.8339,0.033147412,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2020",Utah,2020,3249879,949728,77.61%,1.17%,1.96%,2.54%,14.51%,2.20%,,,,680659,0.716688357,680659,,0.024405697,23178.77383,0.03405343,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2021",Utah,2021,,948417,76.48%,1.73%,2.84%,3.49%,15.46%,,79449,61.1%,81.58%,690934,0.72851288,690934,,0.024405697,23146.77796,0.033500708,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2022",Utah,2022,,942094,76.00%,1.77%,2.87%,3.57%,15.78%,,89168,64.1%,80.79%,691906,0.734434144,691906,,0.024405697,22992.46074,0.033230613,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2023",Utah,2023,,933152,75.49%,1.82%,2.88%,3.67%,16.14%,,,,80.61%,,0.734434144,685338.6899,,0.024405697,22774.225,0.033230613,,,,,,,,,,,,,,,,,,,,,,
"Utah, 2024",Utah,2024,,,,,,,,,,,,,0.734434144,,,0.024405697,,,,,,,,,,,,,,,,,,,,36,4895,208287,882354,28679272
"Vermont, 1990",Vermont,1990,564526,143296,98.16%,0.33%,0.29%,0.57%,0.65%,,,,,95762,0.668281041,95762,,0.093544675,13404.57775,0.139978047,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1991",Vermont,1991,567141,145219,98.13%,0.34%,0.27%,0.59%,0.67%,,,,,,0.679954453,98742.30576,,0.093544675,13584.46416,0.137574913,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1992",Vermont,1992,570115,146983,98.05%,0.38%,0.26%,0.63%,0.68%,,,,,,0.68579116,100799.642,,0.093544675,13749.47697,0.136404026,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1993",Vermont,1993,574004,148705,97.86%,0.46%,0.25%,0.68%,0.74%,,32763,,,,0.688709513,102414.5481,,0.093544675,13910.5609,0.135826024,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1994",Vermont,1994,578900,150794,97.84%,0.44%,0.26%,0.71%,0.76%,,36817,,,,0.690168689,104073.2974,,0.093544675,14105.97572,0.135538857,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1995",Vermont,1995,582827,151439,97.77%,0.46%,0.25%,0.75%,0.76%,,33824,,,,0.690898278,104628.9443,,0.093544675,14166.31204,0.135395728,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1996",Vermont,1996,586352,151490,97.67%,0.50%,0.24%,0.78%,0.81%,,35028,,,,0.691263072,104719.4428,,0.093544675,14171.08282,0.135324276,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1997",Vermont,1997,588665,150040,97.59%,0.48%,0.25%,0.80%,0.87%,,34592,,,,0.691445469,103744.4782,,0.093544675,14035.44304,0.135288579,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1998",Vermont,1998,590579,148467,97.59%,0.49%,0.25%,0.81%,0.86%,,36196,,,,0.691536667,102670.3744,,0.093544675,13888.29726,0.135270737,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 1999",Vermont,1999,593740,147859,97.59%,0.50%,0.23%,0.81%,0.86%,,39419,,,,0.691582267,102256.6624,,0.093544675,13831.4221,0.135261818,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2000",Vermont,2000,609618,147549,96.32%,0.50%,0.41%,0.89%,0.91%,0.98%,38150,,,102049,0.691627866,102049,,0.093544675,13802.42325,0.135252901,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2001",Vermont,2001,612223,146040,96.09%,0.55%,0.42%,0.94%,1.00%,1.01%,40794,,,,0.699771289,102194.599,,0.093544675,13661.26434,0.133678927,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2002",Vermont,2002,615442,144441,95.88%,0.59%,0.41%,0.99%,1.07%,1.07%,41929,,,,0.703843,101663.7868,,0.093544675,13511.6864,0.132905598,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2003",Vermont,2003,617858,142718,95.69%,0.64%,0.40%,1.04%,1.12%,1.12%,43212,,,,0.705878856,100741.6185,,0.093544675,13350.50893,0.13252228,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2004",Vermont,2004,619920,141068,95.49%,0.69%,0.40%,1.06%,1.18%,1.18%,52902.35189,,,,0.706896784,99720.51546,,0.093544675,13196.16021,0.132331448,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2005",Vermont,2005,621215,138933,95.29%,0.74%,0.38%,1.11%,1.25%,1.24%,52902.35189,,,,0.707405747,98282.00271,,0.093544675,12996.44233,0.132236238,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2006",Vermont,2006,622892,136731,95.06%,0.80%,0.38%,1.16%,1.31%,1.29%,50422.81904,,,,0.707660229,96759.09082,,0.093544675,12790.45696,0.132188685,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2007",Vermont,2007,623481,134695,94.87%,0.84%,0.37%,1.22%,1.36%,1.35%,51565.87883,,,,0.70778747,95335.43332,12600,0.093544675,12600,0.132164921,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2008",Vermont,2008,624151,132600,94.69%,0.90%,0.37%,1.21%,1.43%,1.40%,51808.83178,,,,0.707851091,93861.05465,,0.086442709,11462.30325,0.122119907,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2009",Vermont,2009,624817,130450,94.45%,0.97%,0.37%,1.26%,1.48%,1.47%,50618.56843,,,,0.707882901,92343.32445,10350,0.079340744,10350,0.112081735,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2010",Vermont,2010,625886,128784,94.40%,0.95%,0.35%,1.27%,1.51%,1.53%,49406,74.0%,68.61%,,0.707898806,91166.03986,,0.075220433,9687.18827,0.106258737,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2011",Vermont,2011,627197,127004,94.13%,1.01%,0.35%,1.37%,1.58%,1.56%,52776,75.0%,67.36%,89908,0.707914711,89908,9030,0.071100123,9030,0.100436001,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2012",Vermont,2012,626361,124914,93.99%,1.03%,0.35%,1.41%,1.62%,1.59%,52977,75.9%,68.10%,89624,0.71748563,89624,,0.071657743,8951.055275,0.099873419,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2013",Vermont,2013,626603,123104,93.80%,1.08%,0.34%,1.46%,1.70%,1.62%,52578,72.2%,66.83%,88690,0.720447751,88690,8890,0.072215363,8890,0.10023678,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2014",Vermont,2014,625693,121541,93.65%,1.10%,0.34%,1.50%,1.74%,1.67%,54166,74.9%,65.09%,87311,0.718366642,87311,,0.077900267,9468.076336,0.108440819,0.01,0.22,0.11,0.01,< 1%,< 1%,0.02,0.19,< 1%,< 1%,0.01,< 1%,0.03,0.01,0.37,0.02,306,,,,,
"Vermont, 2015",Vermont,2015,625810,120117,93.34%,1.16%,0.35%,1.67%,1.79%,1.69%,56990,76.0%,71.61%,87866,0.731503451,87866,10040,0.083585171,10040,0.114264903,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2016",Vermont,2016,624366,118268,93.13%,1.18%,0.35%,1.75%,1.86%,1.72%,57677,76.7%,66.40%,88428,0.747691683,88428,,0.080590325,9531.256573,0.107785504,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2017",Vermont,2017,625132,117146,92.83%,1.22%,0.35%,1.90%,1.95%,1.76%,57513,79.1%,67.66%,88028,0.751438376,88028,9090,0.077595479,9090,0.103262598,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2018",Vermont,2018,624802,115630,92.68%,1.24%,0.36%,1.91%,2.01%,1.79%,60782,79.2%,68.87%,87074,0.753039869,87074,,0.077595479,8972.365254,0.103042989,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2019",Vermont,2019,624046,114325,92.50%,1.29%,0.35%,1.95%,2.07%,1.84%,63001,85.0%,65.85%,86759,0.758880385,86759,,0.077595479,8871.103153,0.102249947,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2020",Vermont,2020,623347,118646,92.33%,1.32%,0.35%,1.98%,2.14%,1.88%,,,,82401,0.694511404,82401,,0.077595479,9206.393219,0.111726717,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2021",Vermont,2021,,117428,91.75%,1.93%,1.20%,2.46%,2.65%,,72431,82.5%,68.25%,83975,0.715119052,83975,,0.077595479,9111.881925,0.108507079,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2022",Vermont,2022,,116199,91.54%,2.03%,1.22%,2.50%,2.71%,,73991,83.7%,68.60%,83654,0.719920137,83654,,0.077595479,9016.517081,0.107783454,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2023",Vermont,2023,,114636,91.28%,2.11%,1.24%,2.58%,2.78%,,,,71.30%,,0.719920137,82528.76483,,0.077595479,8895.235347,0.107783454,,,,,,,,,,,,,,,,,,,,,,
"Vermont, 2024",Vermont,2024,,,,,,,,,,,,,0.719920137,,,0.077595479,,,,,,,,,,,,,,,,,,,,7,851,36387,218981,6883667
"Virgin Islands, 2024",Virgin Islands,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,215,4490,34475,286022
"Virginia, 1990",Virginia,1990,6213526,1520670,75.96%,18.68%,0.23%,2.52%,2.61%,,,,,998601,0.656684882,998601,,0.078031559,118660.2513,0.11882649,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1991",Virginia,1991,6283853,1548258,75.59%,18.84%,0.23%,2.64%,2.70%,,,,,,0.65707273,1017318.111,,0.078031559,120812.986,0.11875635,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1992",Virginia,1992,6383315,1581544,75.17%,19.05%,0.23%,2.77%,2.78%,,,,,,0.657266654,1039496.133,,0.078031559,123410.3445,0.118721312,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1993",Virginia,1993,6464795,1604758,74.79%,19.20%,0.23%,2.87%,2.90%,,38425,,,,0.657363616,1054909.522,,0.078031559,125221.7691,0.1187038,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1994",Virginia,1994,6536771,1628711,74.45%,19.33%,0.23%,2.96%,3.03%,,38714,,,,0.657412097,1070734.314,,0.078031559,127090.859,0.118695046,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1995",Virginia,1995,6601392,1649005,74.06%,19.44%,0.23%,3.10%,3.18%,,36222,,,,0.657436338,1084115.808,,0.078031559,128674.4315,0.11869067,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1996",Virginia,1996,6665491,1664147,73.67%,19.52%,0.23%,3.23%,3.35%,,38787,,,,0.657448458,1094090.879,,0.078031559,129855.9854,0.118688482,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1997",Virginia,1997,6732878,1683766,73.24%,19.62%,0.23%,3.37%,3.53%,,40405,,,,0.657454518,1106999.564,,0.078031559,131386.8865,0.118687388,,,,,,,,,,,,,,,,,,,,,,
"Virginia, 1998",Virginia,1998,6789225,1706261,72.83%,19.74%,0.23%,3.50%,3.70%,,42572,,,,0.657457548,1121794.173,,0.078031559,133142.2065,0.118686841,,,,,,,,,,,,,,,,,,,,,,
